G001,G002,G003,G004,G005,G006,G007,G008,G009,G010,G011,G012,G013,G014,G015,G016,G017,G018,G019,G020,G021,G022,G023,G024,G025,G026,G027,G028,G029,G030,G031,G032,G033,G034,G035,G036,G037,G038,G039,G040,G041,G042,G043,G044,G045,G046,G047,G048,G049,G050,G051,G052,G053,G054,G055,G056,G057,G058,G059,G060,G061,G062,G063,G064,G065,G066,G067,G068,G069,G070,G071,G072,G073,G074,G075,G076,G077,G078,G079,G080,G081,G082,G083,G084,G085,G086,G087,G088,G089,G090,G091,G092,G093,G094,G095,G096,G097,G098,G099,G100
1.488212149982156,1.1958610537712444,1.569012905645612,0.8532437624663453,0.3533559725539703,0.8227941354560919,0.2866405554805168,0.8091219139113798,0.9062845196252225,1.4758322993909943,1.604011633474562,0.7056678441518219,0.3291488242910628,1.3189534527583082,0.7882243760529625,0.6177137105708725,0.5801246516373814,1.8063522514813077,0.628684067439025,1.564581006105786,1.3098160521043338,0.7500328206426418,0.28255837405698586,0.6463517864129322,0.2310518893593242,0.6741534128244059,0.38289183502184715,0.31455232869348015,0.6417571087760425,0.21212730215987774,1.453138190998592,0.35877236614825275,0.7345479753493513,0.5689088477906035,0.7043171457608701,1.0565200385336788,1.1633355031039119,0.6991892923314557,0.6937364232620065,0.26733474877860924,0.379608463166306,0.928239973985329,0.7061017942172987,0.605478096028861,0.619197803867127,0.6923713856619469,0.843038793833892,0.7903023732099854,1.6396709230431274,0.8826316864687828,0.33474985680065883,0.647797287032483,0.8041315855629555,0.3954516172123813,0.5674787057607817,0.29695655687965117,0.4367306818968163,0.5950085204554494,1.2924110249113832,1.0049689787937461,1.0169753434357565,0.661690659940553,0.3021155654854785,1.0109133375319093,0.5642334086353428,0.47569181232739927,1.2803340039607969,0.24292917613610543,0.46975088861824993,0.7329094835537708,0.9459639281484571,2.1495252636875897,0.9080291279634974,0.8249622027357054,0.8811428871379029,0.44200379834180736,0.7588997945678875,1.0860276921893295,0.8840161227378054,0.4515017994607516,0.7673588801839228,0.9005169090110036,0.9713508853122597,1.333076602796912,0.8658220748032285,0.4884746818529026,0.7088755283616428,1.520863892811768,0.25178228437392736,0.6408167503140058,0.6528107745918768,0.48199818013455653,0.5034969664371559,0.5404259117865738,3.5596601958593057,0.4887013863529422,0.9146003121399708,0.6795130598712791,0.3591777093207395,0.43112712732307185
3.106979811052785,0.6967447074397892,3.900856122329076,2.136703232149458,0.35511531276892117,0.7442612525056098,1.0864105418948646,3.6112505823246446,1.0753198566401174,1.6577103000271893,4.6448422091216415,0.7042737263232938,2.213179775971421,3.6276174466388955,3.5663501990443605,1.9029502902024298,1.781835085103941,1.4383838181888748,2.8637855280165607,1.547847336262874,2.546768447322242,2.128553660832715,1.0121516409520843,0.7077255118091744,2.323453086216065,1.7652346288862732,0.9915866861912181,-0.1236489439641415,1.8061856926747213,1.3408546780108341,1.1449948658848577,1.7275919185500697,1.8319851938378124,0.9371701692613734,2.588149551404671,2.4728855240171987,3.1897788955588173,2.283900273783864,0.27931593001827837,1.9071906396092373,1.658441185142041,2.374082204257549,-0.3836220827727459,1.2795800171299143,0.4603226880177783,1.6414584887052663,1.4318602210251352,0.6485113627094757,2.8117622922451675,2.9472573895032825,0.15415194815571298,2.4285594177444807,0.6163562132843129,-1.1354659884269465,3.6321234451482303,1.0886616773688065,1.065572022620291,1.3444281060952479,2.14298079583925,1.9562661357335014,2.5308276053363516,1.4117285264291222,0.6365785845608315,2.1988487308936526,1.12011308205942,0.21201900922687078,1.7175355933482777,0.8166512673562639,2.7796372583399167,1.5596597559065177,1.357351370145801,1.7839558419956445,2.6545243503085043,0.9755552388971893,1.9449386322694777,-0.4745625920814134,-0.5160566108903459,0.6518293192331648,0.9557619748450913,0.8588447318633192,-0.43950846894678075,1.58261944888441,0.3994661948660436,3.171815441093064,1.3391887095380755,2.01827725836155,2.376594459819051,0.14830927397057736,0.8870428718714662,-0.16270505518923284,1.6763079854841372,1.07864736772817,2.006725485522656,2.4098916223069042,2.1762146027862066,1.2439301928048199,1.9452627790239387,1.8668696728023138,1.7118428198832472,0.7496056754967568
1.773895887024853,0.5115204667762432,0.9978238037971765,0.0827697712771629,-0.02169559494316453,1.2047840110076375,2.3572383299642334,2.4239105166790167,2.4461888964515697,5.4974508191114895,2.804339952282247,2.1472331973695833,3.13187580563076,0.8370292997569544,2.4305122767198424,2.3936400484233724,0.39199134268532365,1.8117224538641727,0.9955412813910429,-0.1040727431597892,0.6316534425201541,1.6851619249891183,0.38601724167409857,1.7416884508224495,3.2272943773086946,1.87632041605623,1.3252154007396377,-0.22300122712685977,0.913570429342405,2.0837577250651984,1.6152589962704802,1.5668431429825342,0.6673287378621944,0.4819372423448507,2.1067601841390218,0.3935333119856341,2.186962350564878,0.8792480124139008,0.6747797561448243,1.1852284323090005,2.501289658419566,2.5438542357973795,1.7517889449011967,2.3929879465322244,0.19081063259743225,0.8446244736071918,0.5190803936592558,0.8222879528811766,0.5728710334260603,1.3864587700583169,-0.14045313674203808,0.0010984712156596466,0.942669024350777,1.7476880334475864,3.536542290820456,0.8708691096116181,3.054026288059995,0.014191313228633318,1.610152597094253,0.676803516901271,1.8467690315143286,2.3267020060465065,0.49193806675472707,3.045524748314075,2.5958722943908095,1.316554017928649,0.739370016091108,2.6351930388988154,1.0648582513478622,1.0142307522638099,0.27597914358720277,2.131238146893927,0.7748958146234827,0.020600972752049307,1.4422528381741475,-0.39760126349412805,0.862992892317044,1.7753370302464135,1.7249498109698616,0.6225797275919442,-0.044055867471378574,0.9500892067449647,1.3613138318287101,1.4707590371946822,1.383744943697176,0.174222802615837,0.09221083201977986,1.5286571476927429,1.0638715962129115,1.3670659596969585,1.270019969803086,1.5894630883654073,1.132403403418599,1.8796925445146846,2.66919220691642,1.5894072089112092,1.4728408519039395,0.7327121360094221,2.358226383702041,0.10833839032383907
1.0735939110736312,1.0197445207885203,-0.33990864187806746,2.1287881016609402,0.9954533911977536,1.0723476740409246,0.03484258556539466,0.6602841688655002,1.8293753758146831,0.9490706420668806,1.4859125507034867,0.8874836651079288,2.331779600280294,0.9094225770419785,-0.1379576153081732,1.6528281468043122,-0.07380858892980746,0.7827427216193183,0.923371856010863,1.2611104618422422,0.8730682836740881,1.4384736134455567,2.0954268543533647,1.4084957598518555,1.6083946321233908,0.7341321199375304,1.1875260774119178,0.7764369722792794,2.206129096981509,1.533007424725367,-0.003545852394423621,0.9055295220415935,2.0020173031598922,-0.34603783084317485,1.5172772086583162,1.706673082021907,0.943434174777275,1.6855689632642452,0.4356151329515088,1.7291495690998868,2.1050585191958184,1.193318514765837,1.928448831604741,1.0491830798998056,1.1370006498132181,1.504975088226825,0.2974814043499565,0.39435324572753305,1.3362416168640385,1.3157095057957189,0.8650779667624063,1.485907021559083,1.7512388678936022,1.5609358821298265,1.1318729669127217,0.4919269567131813,0.9737277723784854,2.106034728711649,1.1278766590399476,1.32113607509362,1.566056345358294,1.1747115224090787,1.244428634989744,-0.5303334318081434,0.7498023294449896,1.2932347346940605,2.2354638310943704,2.5268848133377624,0.5961262649251848,1.044203977299468,0.7209802684531578,2.2049306048193573,1.1017156556266803,1.0902012498800986,0.7359000741866443,1.1556770328261408,1.1495628641127735,1.160298371809383,1.3253524092498936,1.6959679386328244,1.4353742726018734,-0.05403057176639492,1.2181899633502191,1.7733984391855646,1.272832686101609,1.293032135046674,1.1551980398382378,1.2148712551179484,1.4545060140966704,0.9703909483160706,0.5459982133638621,1.5579588558892663,0.6197054320221463,1.931386327424407,0.20355880743015908,0.40383371178064864,2.027886874752374,0.7837064469038644,2.0381020468722504,0.42300555017188946
0.814899329759722,2.274974762157912,1.476208840210625,1.0010944585464303,1.8092925162731353,0.337977390259558,0.3615540666418984,1.3567852551774182,1.7454482287226953,2.49972682171933,1.6995852277318833,1.9521315997766444,3.0703403600248587,1.491467294288494,1.5639617340911516,1.5182294812207546,1.3598426313694318,1.8795335417607026,0.765556202780015,-0.06501039243699691,1.404210004498778,1.3154420302247536,1.9167740723557116,1.9434427584928453,0.8199628454667847,1.8714933959874074,1.1375338573022211,2.3214165702131067,2.0518823845165906,2.313062051133071,1.4631758994455724,0.7305963822078196,0.5498425990845321,2.26291402049371,0.3874869338224869,0.5361122346416616,1.7641021518592404,1.2898622284674766,0.49422328924899916,0.045197086882716064,2.882383899079853,0.5796192415643706,1.4107687350492184,2.810037704966641,2.4116577170456983,2.487186348651192,1.4515072950296175,1.2755611089646288,0.4329629838714104,2.8404543030483884,1.6459776443050185,1.859483068295082,2.7075693403402843,1.151908908795327,0.515109124175579,1.6069797691287109,0.8535830923579767,1.6441309749667914,1.5216551723074947,1.9499668522378661,1.7774291998214067,2.476996176524259,2.0100014977706606,1.3292674307460834,2.959780467503127,0.5950567397165989,2.357994256301799,2.2463096778989304,1.0214327222491764,-0.013827537643495758,2.237965406332903,1.5364246378592443,1.5173650593484909,1.5970900906780667,0.3686235058732319,1.9370091287192885,2.4950844816357973,1.5219165203998757,1.347231490194754,0.9502932386188114,1.905183370399815,2.9033337377821917,0.7171943681156765,2.1357528928627487,0.20876025195698666,0.38366550686394785,1.40851869532362,1.7830629896307797,2.136921018794286,3.0624669584186375,1.715240045346749,1.3822083118306885,2.0656373588726087,1.574480495190542,0.6847264546044215,1.8239110943224706,1.5685841430102347,2.4162169150938446,2.11086602956857,1.5775842624373662
1.0350782677415442,1.4199238907409504,2.21645560393384,1.2253198643882073,0.768946984579232,0.3407072077773051,0.564783403448891,2.9400496560800757,0.9907568288418245,1.2229341264291873,1.4665832180124119,1.1604275934056825,1.2227401076356281,1.8443004548217976,0.6179704099473935,0.7302084324106295,1.3069116495981916,0.4837189503505961,1.1103129507670189,0.17030129571748243,1.8460348360589351,0.500907886136422,2.144309962643537,2.065290643415559,2.488689789147039,1.095835425741157,1.1061349463645598,0.9170911967783764,0.8119642911801701,1.3690311910600177,2.273405231297122,0.5448232842997105,1.424236414050963,1.7964833767860573,0.6452825201166467,1.158514849025499,1.4674817646130212,0.33240446496895004,0.3349435451189092,0.3164634190691248,2.0488681678102005,0.17531655750787045,0.3298068421228523,1.5629774527052824,1.9964348980296622,0.9479955712199128,0.31053573501724474,0.4598210870073287,1.3445766124408298,1.755135988560577,0.5710825556451182,1.3223992983858905,0.41271856604647095,1.2159697774942118,0.4740359122243326,1.217431082918697,1.0415658265395837,1.9266304134211725,1.7094162338297458,0.903545742174466,1.3248617550573463,1.2847873757526325,0.5043420059648014,0.39477261280082254,1.5876300512035877,1.3261249251955243,1.5809324203708386,2.1894877959156394,0.6932631014009809,1.306959744416151,0.8865430822870055,0.7120044172881643,0.3221229773651473,0.2569052916483914,0.9013742314929212,3.184896183349768,2.0323021988585706,0.6062152000413118,1.2498801176456633,0.3656787352711265,1.21088332651789,1.1222253518965397,1.1073175570757576,1.5831525318943362,0.6587237442713396,1.1638631614393078,0.5410053668793862,1.034793672583844,1.9612381905467557,1.5577913788036037,0.6350496696286331,0.9128678725617903,1.1681670029867581,1.027858805238829,1.4482426530787267,0.8789077140325638,2.2403621148402344,2.505208173692037,1.701177199822513,1.8108525246099485
0.893103447826935,1.0533691144245259,0.7219252939938272,0.9918384729015242,0.297789089342252,0.5981196599492468,0.4206181747060246,1.1603552384969584,2.346952228375038,0.6056676516762787,0.9621243617199954,0.34022328931273726,0.44114885266912623,1.0444267043889597,0.27316536251978946,0.9177024845447143,1.4230571148371984,0.20413659583613314,0.3092659177649288,0.11225414121522365,0.6694378338273405,0.14305733374205332,1.60178197716207,0.7251710178262716,0.6943593519451802,0.7687965917763652,0.7123643894748667,0.43566429636929294,0.596198081237133,0.5705509578251462,1.6652140599711878,1.3535307513399017,1.153159184511291,0.7050941945726357,0.6019209588146274,0.3369721297506753,0.9311959926758484,0.733861327810859,1.0996219832251557,0.9694781964709485,0.8361804024875632,0.07217685463473095,0.17856008298387682,0.6682907196909651,0.557258979437409,0.3183865274348072,0.3584917943502709,1.4626349011890754,0.4170861929966685,1.589719256131975,1.0380057371023357,0.538395190438683,0.5090202656170725,1.936142375789831,0.39792010546645107,0.8045203497526692,0.6814683044479855,1.13917468410451,0.898840084345173,1.7692704353156907,0.4815610006857776,1.3694251313136834,0.13904915615074953,0.5180577562021415,1.5516136035557715,0.8624190656079753,1.3894303409725277,1.2184496786094368,0.5619275543474758,1.940999964425336,0.842573171169127,0.795801770055245,0.09049478935170019,0.4765244666995373,0.6831930017158561,0.8595512142639954,1.8077416500619905,0.17480555432564676,0.3551536033454225,0.459607602365473,0.8913032386016294,0.6966073565117882,0.7011225530811941,0.670037135746093,0.24967193468055593,0.8798132471121843,0.27767295841858797,0.6352672609667268,1.239808731721596,0.4598682151427936,0.48197558596732815,0.8133965157611684,0.4554005800715916,0.4704017604482326,0.5676089437890848,0.5765184949972261,1.24235888423644,1.1231515897690494,1.2532522902790273,0.7819162467550297
0.31980375787430576,0.9898090737391025,0.36218263786091776,0.38191322384893756,0.03404969015220499,1.1111928924938574,0.23056223751734392,0.6847404665005716,1.1679442102931994,0.25492456488954673,1.403568176557635,0.7225955194469262,0.5904418133716496,0.49545901957597405,0.21657570104260143,1.1256334114472377,0.5740273776654209,0.3320348338472395,0.1139740053931487,0.11276966163232405,0.4173197844283283,0.14377067159620602,0.7503623615468873,0.48130960808948786,0.29899335247064085,0.9854709044856387,0.31249752026954514,0.36938373118697004,0.355116712129942,0.5064427359536489,0.9703957905478966,0.7025852608410822,0.4911639403959547,0.2255928267084712,0.2165547833369555,0.6278881045717382,0.8893662522086985,0.3833193462732277,1.1352903769304323,0.4948833707066065,0.7060981250467108,0.27393857844763747,0.2073753549562713,0.3190200859561847,0.1948336731467777,0.24630745845719307,0.10773723909339913,0.6201712838006797,0.09276156851008305,1.344902331149768,0.9749768313550229,0.37530467455675937,1.0939630535863012,1.5858433325060974,0.5085381139675142,0.29503526723923224,0.24462845348758927,0.853450569744106,0.5965382663729553,1.03148747235707,0.4174445352611039,0.8953238167517618,0.10962589940469236,0.18720365215333062,0.7428518995271363,0.800097844823271,0.581374466716933,0.7737726424409158,0.3165044608666163,0.9044418942843474,0.47906244052258956,0.5976523072331072,-0.05425126391975993,0.46978721128048856,0.28839739596368685,0.31925014287573095,0.8855886098862613,0.5679733835130135,0.0629139232867551,0.9544803445922385,0.3505320153417557,0.6512157928336116,0.44928588945217934,0.4203372036206532,0.10153954061480386,0.4350513976473057,0.34353160855440185,0.29751020487616076,1.4990882870826654,0.34495190382786284,0.4585867536633951,0.9294291936693392,0.11614972501213472,0.7479615245440566,0.16503462505685357,0.3010099929230139,0.5417634942557024,0.4216581350202012,0.627112227641471,0.35029849905857463
0.24846320867697558,0.019859054590470437,-0.13201823213458785,0.8092367216565517,0.45972564125018334,0.032107037131409166,1.0299392893876949,0.0023412851625658204,0.09382233795797923,0.006540184569688523,0.9528682699759317,1.3893080283099515,0.915579662549068,3.3714256894713994,0.37104933776745486,1.6508155793352015,0.48231681502217194,-0.08528614754508179,-0.11396964666822207,-0.1333015847280059,0.5578623322173015,0.07224123460021942,-0.07645886145860759,-0.06082564188645967,0.5990221675626561,2.018809730392595,0.2627907017024798,1.3362272853966806,1.2174553477379275,0.6652997470656111,0.024977830481242358,0.7273800757203077,-0.028980535406676222,0.834869244252249,1.0906808952996827,0.1532867311922274,3.4514044948395597,-0.08903972267348637,0.34933643148618054,-0.11271641262592358,0.5832054571539166,0.7752767565621341,3.9327033485597225,0.7948652702617457,-0.09337120587936543,0.6857220531412552,-0.023254303372357454,0.05203595966869867,1.3113894209956531,0.3951246190162076,0.000838420559931774,-0.07219396553886304,0.7161990470143274,0.20840775994758975,-0.10106697116917562,-0.10852945185907825,1.1206805141586607,-0.017662795490301697,1.5969285094071015,2.0294993994942216,0.23276801768719102,0.11246509378454972,0.09832462553034083,1.0658267494541191,0.3943372926584715,0.02268754864220357,0.8416793160492099,-0.003841567526422618,-0.13711967320009955,0.8024377905031801,1.0293326637675246,0.3055095195076611,0.1860848326921351,-0.10917676877239302,2.615145972909228,-0.1314059837788084,0.5509098963188928,6.196495951500324,0.454895276012152,0.4289890149377893,-0.029612836182350333,-0.026081574998949697,0.05457875910764409,0.19853347105216834,-0.10912723742120345,0.6708702966537499,0.9016589274800508,0.11784295929779576,0.6240423474200283,0.7258237699215647,1.197781360039097,1.827081412825148,0.5444231868175596,0.4131558965150358,1.066333506308693,1.6919529825349255,1.4996663340178953,-0.12353735522763487,2.0763562160547866,0.8306783964486302
0.6444449587021073,-0.040847459373323625,0.6234865081694404,0.2133558292127688,0.6130549061597417,0.2680845260475833,0.9554652827570186,0.7743469150343762,0.3790831147368696,0.1515707485584441,0.022672439148167634,0.18215187703578317,0.2917659983284318,2.5156422330773003,0.8950661781071523,0.32930365570407505,0.24463348996377068,1.4273697078979564,-0.11700476040244567,0.7397007076614427,1.1447340770934673,1.6164860563985517,-0.02716876462951917,0.4061910810925934,2.026400156609702,0.38970658270934677,0.09259273586337619,0.7031202684844235,0.3395613494826575,0.1886651241058842,0.05978539557952478,0.8073231077432459,0.19238738531560318,0.6800789127857066,1.0553459114629389,0.5850541292163425,0.5985203191182717,0.9455779468369998,0.6591797160630491,0.395749039983868,0.17391965241186552,0.6345339926033887,0.6559503488191712,0.8409544559252868,1.343981729768736,0.5165838312088428,-0.002321969303035465,0.8373822719499313,0.7963421825916369,0.7125331392258714,0.7263108534189116,0.525899778594807,0.13140436584690518,-0.03137265523925753,0.08430278401936414,0.026070987834400094,0.20379071153759487,0.14483790238862737,0.15056165171966485,0.9067448892335317,0.740494670322513,-0.0593943502202392,0.2651677359808739,0.21828002498796423,0.028750761752071974,0.13192012561403377,0.5401401679128768,0.4160922585689831,0.45536562938034736,0.31887701189190265,0.17136798664721814,0.14841124598698885,0.26077572201083465,0.051707413220100085,0.9066039945332234,1.3300274302682458,0.44299499274092824,1.2539872934154157,0.13224368298866096,0.009478158713885299,0.5031760904459815,-0.10576788950414484,-0.028328203154023235,0.17990108833680551,0.23647323580715446,2.0933202840185907,0.02914210983951404,1.6297134151515178,1.6668588142221556,0.05895480536817288,0.28787537158360565,0.2153206496536917,0.3082972408937765,1.0587335589012126,0.6978676942277708,1.5435777323711046,0.6950033672487913,0.34998518717055027,0.5343820582232632,0.6441569580525826
